graph_id,world,fold,node_id,comparison,primary_arm,comparator_arm,metric,primary_value,comparator_value,comparator_instances,delta
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.7,20,0.30000000000000004
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.894213734608594,0.5971579808824875,20,0.2970557537261065
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.25,0.14192476232917406,20,0.10807523767082594
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.3,20,0.7
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.894213734608594,0.8887705957641872,1,0.005443138844406836
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.25,0.25,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.894213734608594,0.9125473052707463,1,-0.018333570662152354
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.25,0.0625,1,0.1875
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.894213734608594,0.9170992884389506,1,-0.02288555383035662
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.25,0.08333333333333333,1,0.16666666666666669
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,2,node_012,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,0.0,0.35,20,-0.35
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.905045262213978,0.8520038319673022,20,0.053041430246675736
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.1,0.09418356862435809,20,0.005816431375641917
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,0.0,0.05,20,-0.05
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.905045262213978,0.8998291787420348,1,0.005216083471943134
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.1,0.1111111111111111,1,-0.0111111111111111
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.905045262213978,0.9128235789630343,1,-0.00777831674905638
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.1,0.06666666666666667,1,0.03333333333333334
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.905045262213978,0.9131552900321891,1,-0.00811002781821113
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.1,0.07142857142857142,1,0.02857142857142858
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,2,node_018,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,0.0,0.55,20,-0.55
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.6820880634456576,0.566717136418093,20,0.11537092702756468
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.125,0.177754884004884,20,-0.05275488400488401
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,0.0,0.5,20,-0.5
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.6820880634456576,0.9056419397911437,1,-0.22355387634548607
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.125,0.3333333333333333,1,-0.20833333333333331
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.6820880634456576,0.9151838975217524,1,-0.2330958340760948
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.125,0.058823529411764705,1,0.0661764705882353
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.6820880634456576,0.9120966021313826,1,-0.2300085386857249
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.125,0.07692307692307693,1,0.04807692307692307
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_003,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,0.0,0.25,20,-0.25
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.8615575316934683,0.8568329994915356,20,0.004724532201932696
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.09090909090909091,0.13765928515928516,20,-0.04675019425019425
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,0.0,0.15,20,-0.15
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.8615575316934683,0.8391229609632328,1,0.02243457073023547
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.09090909090909091,0.058823529411764705,1,0.03208556149732621
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.8615575316934683,0.9254722402047714,1,-0.0639147085113031
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.09090909090909091,0.09090909090909091,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.8615575316934683,0.925157668798012,1,-0.06360013710454371
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.09090909090909091,0.1111111111111111,1,-0.020202020202020193
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_009,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,0.0,0.45,20,-0.45
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.908377183573662,0.8028340856447891,20,0.10554309792887295
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.3333333333333333,0.19474081474081475,20,0.13859251859251856
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.6,20,0.4
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.908377183573662,0.9125104786056603,1,-0.004133295031998219
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.3333333333333333,0.25,1,0.08333333333333331
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.908377183573662,0.9302746340626623,1,-0.02189745048900027
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.3333333333333333,0.14285714285714285,1,0.19047619047619047
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.908377183573662,0.9342125858376056,1,-0.02583540226394354
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.3333333333333333,0.3333333333333333,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_015,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,0.0,0.35,20,-0.35
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.8932935605255174,0.8523363811289458,20,0.04095717939657162
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.14285714285714285,0.1004623796825809,20,0.04239476317456195
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,0.0,0.1,20,-0.1
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.8932935605255174,0.8252956870691022,1,0.06799787345641528
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.14285714285714285,0.1111111111111111,1,0.031746031746031744
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.8932935605255174,0.9099959802491102,1,-0.016702419723592765
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.14285714285714285,0.05263157894736842,1,0.09022556390977443
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,0.0,1.0,1,-1.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.8932935605255174,0.9118559314312421,1,-0.018562370905724657
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.14285714285714285,0.05555555555555555,1,0.0873015873015873
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,3,node_016,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.4,20,0.6
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.5763365962463112,0.6030132857169919,20,-0.026676689470680692
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.2,0.17078575728537032,20,0.02921424271462969
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_5,1.0,0.3,20,0.7
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,exact_decode,0.0,0.0,20,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,match_acc,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,gold_embedding_cosine,0.5763365962463112,0.8834656824811309,1,-0.3071290862348197
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,mrr,0.2,0.125,1,0.07500000000000001
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_reverse,core_oracle_estimated_weights,core_reversed_graph,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,match_acc,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,gold_embedding_cosine,0.5763365962463112,0.9083382433524543,1,-0.3320016471061431
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,mrr,0.2,0.05263157894736842,1,0.1473684210526316
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_no_graph,core_oracle_estimated_weights,uniform,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,match_acc,1.0,1.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,gold_embedding_cosine,0.5763365962463112,0.907360764745307,1,-0.33102416849899585
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,mrr,0.2,0.07142857142857142,1,0.1285714285714286
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_1,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,recall_at_5,1.0,0.0,1,1.0
graph_01,logistics_and_delivery_system,4,node_004,oracle_vs_rawcorr,core_oracle_estimated_weights,raw_correlation,exact_decode,0.0,0.0,1,0.0
graph_01,logistics_and_delivery_system,4,node_005,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,match_acc,1.0,0.4,20,0.6
graph_01,logistics_and_delivery_system,4,node_005,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,gold_embedding_cosine,0.5336327120000188,0.6327746683112785,20,-0.09914195631125966
graph_01,logistics_and_delivery_system,4,node_005,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,mrr,0.14285714285714285,0.08424489618568565,20,0.0586122466714572
graph_01,logistics_and_delivery_system,4,node_005,oracle_vs_shuffle,core_oracle_estimated_weights,core_shuffled_graph,recall_at_1,0.0,0.0,20,0.0
