graph_id,world,fold,arm,shuffle_id,term,term_active,optimization_applicable,status,raw_initial_loss,raw_final_loss,raw_loss_delta,active_initial_loss,active_final_loss,active_loss_delta,nonfinite
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_13,norm,True,True,,0.0002506243472453207,0.014987236820161343,0.014736612472916022,0.0002506243472453207,0.014987236820161343,0.014736612472916022,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_14,generation,True,True,,3.1030325889587402,0.4083111882209778,-2.6947214007377625,3.1030325889587402,0.4083111882209778,-2.6947214007377625,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_14,residual_norm,True,True,,0.004008807707577944,0.623903214931488,0.6198944072239101,0.004008807707577944,0.623903214931488,0.6198944072239101,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_14,residual_alignment,True,True,,0.03255295753479004,0.09347499907016754,0.0609220415353775,0.03255295753479004,0.09347499907016754,0.0609220415353775,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_14,independence,True,True,,0.06514640897512436,0.06315921992063522,-0.0019871890544891357,0.06514640897512436,0.06315921992063522,-0.0019871890544891357,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_14,bridge,True,True,,0.0,0.0,0.0,0.0,0.0,0.0,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_14,norm,True,True,,0.0002571668883319944,0.011184724047780037,0.010927557159448043,0.0002571668883319944,0.011184724047780037,0.010927557159448043,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_15,generation,True,True,,3.572115659713745,0.5226070880889893,-3.049508571624756,3.572115659713745,0.5226070880889893,-3.049508571624756,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_15,residual_norm,True,True,,0.003985354211181402,0.686758816242218,0.6827734620310366,0.003985354211181402,0.686758816242218,0.6827734620310366,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_15,residual_alignment,True,True,,0.026909423992037773,0.1460006982088089,0.11909127421677113,0.026909423992037773,0.1460006982088089,0.11909127421677113,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_15,independence,True,True,,0.06460142880678177,0.052231401205062866,-0.012370027601718903,0.06460142880678177,0.052231401205062866,-0.012370027601718903,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_15,bridge,True,True,,0.0,2.6938796509057283e-05,2.6938796509057283e-05,0.0,2.6938796509057283e-05,2.6938796509057283e-05,False
graph_00,industrial_cooling_system,0,shuffled_full,shuffle_15,norm,True,True,,0.00027137197321280837,0.008867023512721062,0.008595651539508253,0.00027137197321280837,0.008867023512721062,0.008595651539508253,False
