graph_id,world,fold,node_id,arm,shuffle_id,term,term_active,optimization_applicable,status,raw_final_gradient_norm,active_final_gradient_norm,total_final_gradient_norm,raw_near_zero,near_zero,exploding,nonfinite
graph_00,industrial_cooling_system,2,node_002,uniform,,residual_norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_009,uniform,,residual_norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_014,uniform,,residual_norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_015,uniform,,residual_norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_002,uniform,,residual_alignment,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_009,uniform,,residual_alignment,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_014,uniform,,residual_alignment,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_015,uniform,,residual_alignment,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_002,uniform,,independence,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_009,uniform,,independence,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_014,uniform,,independence,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_015,uniform,,independence,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_002,uniform,,bridge,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_009,uniform,,bridge,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_014,uniform,,bridge,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_015,uniform,,bridge,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_002,uniform,,norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_009,uniform,,norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_014,uniform,,norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,2,node_015,uniform,,norm,False,False,not_applicable_closed_form_baseline,,,,,,,False
graph_00,industrial_cooling_system,3,node_003,full_oracle,,generation,True,True,,0.015349481254816055,0.015349481254816055,0.012784353457391262,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,full_oracle,,generation,True,True,,0.035000450909137726,0.035000450909137726,0.021186087280511856,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,full_oracle,,generation,True,True,,0.02855607122182846,0.02855607122182846,0.02634691819548607,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,full_oracle,,generation,True,True,,0.045070845633745193,0.045070845633745193,0.045303307473659515,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,full_oracle,,residual_norm,True,True,,0.0,0.0,0.012784353457391262,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,full_oracle,,residual_norm,True,True,,0.0,0.0,0.021186087280511856,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,full_oracle,,residual_norm,True,True,,0.0,0.0,0.02634691819548607,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,full_oracle,,residual_norm,True,True,,0.0,0.0,0.045303307473659515,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,full_oracle,,residual_alignment,True,True,,0.0,0.0,0.012784353457391262,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,full_oracle,,residual_alignment,True,True,,0.0,0.0,0.021186087280511856,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,full_oracle,,residual_alignment,True,True,,0.0,0.0,0.02634691819548607,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,full_oracle,,residual_alignment,True,True,,0.0,0.0,0.045303307473659515,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,full_oracle,,independence,True,True,,0.01086732279509306,0.01086732279509306,0.012784353457391262,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,full_oracle,,independence,True,True,,0.010856498032808304,0.010856498032808304,0.021186087280511856,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,full_oracle,,independence,True,True,,0.0062103127129375935,0.0062103127129375935,0.02634691819548607,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,full_oracle,,independence,True,True,,0.0028904119972139597,0.0028904119972139597,0.045303307473659515,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,full_oracle,,bridge,True,True,,0.0,0.0,0.012784353457391262,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,full_oracle,,bridge,True,True,,0.0,0.0,0.021186087280511856,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,full_oracle,,bridge,True,True,,0.0,0.0,0.02634691819548607,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,full_oracle,,bridge,True,True,,0.0,0.0,0.045303307473659515,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,full_oracle,,norm,True,True,,0.004106589127331972,0.004106589127331972,0.012784353457391262,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,full_oracle,,norm,True,True,,0.021657800301909447,0.021657800301909447,0.021186087280511856,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,full_oracle,,norm,True,True,,0.006391973700374365,0.006391973700374365,0.02634691819548607,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,full_oracle,,norm,True,True,,0.0010058635380119085,0.0010058635380119085,0.045303307473659515,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,generation_only_oracle,,generation,True,True,,0.007422930095344782,0.007422930095344782,0.007422930095344782,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,generation_only_oracle,,generation,True,True,,0.014502949081361294,0.014502949081361294,0.014502949081361294,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,generation_only_oracle,,generation,True,True,,0.023231646046042442,0.023231646046042442,0.023231646046042442,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,generation_only_oracle,,generation,True,True,,0.03042779117822647,0.03042779117822647,0.03042779117822647,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,generation_only_oracle,,residual_norm,False,True,,0.0,0.0,0.007422930095344782,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,generation_only_oracle,,residual_norm,False,True,,0.0,0.0,0.014502949081361294,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,generation_only_oracle,,residual_norm,False,True,,0.0,0.0,0.023231646046042442,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,generation_only_oracle,,residual_norm,False,True,,0.0,0.0,0.03042779117822647,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,generation_only_oracle,,residual_alignment,False,True,,0.0,0.0,0.007422930095344782,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,generation_only_oracle,,residual_alignment,False,True,,0.0,0.0,0.014502949081361294,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,generation_only_oracle,,residual_alignment,False,True,,0.0,0.0,0.023231646046042442,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,generation_only_oracle,,residual_alignment,False,True,,0.0,0.0,0.03042779117822647,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,generation_only_oracle,,independence,False,True,,0.012251146137714386,0.0,0.007422930095344782,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,generation_only_oracle,,independence,False,True,,0.008102308958768845,0.0,0.014502949081361294,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,generation_only_oracle,,independence,False,True,,0.005995236802846193,0.0,0.023231646046042442,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,generation_only_oracle,,independence,False,True,,0.0024441746063530445,0.0,0.03042779117822647,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,generation_only_oracle,,bridge,False,True,,0.0,0.0,0.007422930095344782,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,generation_only_oracle,,bridge,False,True,,0.0,0.0,0.014502949081361294,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,generation_only_oracle,,bridge,False,True,,0.0,0.0,0.023231646046042442,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,generation_only_oracle,,bridge,False,True,,0.0,0.0,0.03042779117822647,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,generation_only_oracle,,norm,False,True,,0.003818252356722951,0.0,0.007422930095344782,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,generation_only_oracle,,norm,False,True,,0.031453076750040054,0.0,0.014502949081361294,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,generation_only_oracle,,norm,False,True,,0.005451059900224209,0.0,0.023231646046042442,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,generation_only_oracle,,norm,False,True,,0.004533985164016485,0.0,0.03042779117822647,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,oracle_without_generation,,generation,False,True,,0.2240317016839981,0.0,0.0003619343333411962,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,oracle_without_generation,,generation,False,True,,0.4213041663169861,0.0,0.0010023973882198334,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,oracle_without_generation,,generation,False,True,,1.5328510999679565,0.0,0.00013916526222601533,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,oracle_without_generation,,generation,False,True,,0.8897172808647156,0.0,8.242998592322692e-05,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,oracle_without_generation,,residual_norm,True,True,,0.0,0.0,0.0003619343333411962,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,oracle_without_generation,,residual_norm,True,True,,0.0,0.0,0.0010023973882198334,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,oracle_without_generation,,residual_norm,True,True,,0.0,0.0,0.00013916526222601533,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,oracle_without_generation,,residual_norm,True,True,,0.0,0.0,8.242998592322692e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,oracle_without_generation,,residual_alignment,True,True,,0.0,0.0,0.0003619343333411962,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,oracle_without_generation,,residual_alignment,True,True,,0.0,0.0,0.0010023973882198334,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,oracle_without_generation,,residual_alignment,True,True,,0.0,0.0,0.00013916526222601533,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,oracle_without_generation,,residual_alignment,True,True,,0.0,0.0,8.242998592322692e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,oracle_without_generation,,independence,True,True,,0.00036102725425735116,0.00036102725425735116,0.0003619343333411962,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,oracle_without_generation,,independence,True,True,,0.0009138846071437001,0.0009138846071437001,0.0010023973882198334,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,oracle_without_generation,,independence,True,True,,0.0001150533789768815,0.0001150533789768815,0.00013916526222601533,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,oracle_without_generation,,independence,True,True,,8.196117414627224e-05,8.196117414627224e-05,8.242998592322692e-05,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,oracle_without_generation,,bridge,True,True,,0.0,0.0,0.0003619343333411962,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,oracle_without_generation,,bridge,True,True,,0.0,0.0,0.0010023973882198334,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,oracle_without_generation,,bridge,True,True,,0.0,0.0,0.00013916526222601533,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,oracle_without_generation,,bridge,True,True,,0.0,0.0,8.242998592322692e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,oracle_without_generation,,norm,True,True,,2.5608276700950228e-05,2.5608276700950228e-05,0.0003619343333411962,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,oracle_without_generation,,norm,True,True,,0.0004118438228033483,0.0004118438228033483,0.0010023973882198334,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,oracle_without_generation,,norm,True,True,,7.829233800293878e-05,7.829233800293878e-05,0.00013916526222601533,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,oracle_without_generation,,norm,True,True,,8.77892307471484e-06,8.77892307471484e-06,8.242998592322692e-05,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,residual_only_oracle,,generation,False,True,,0.05733589455485344,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,residual_only_oracle,,generation,False,True,,0.04927384853363037,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,residual_only_oracle,,generation,False,True,,0.16858169436454773,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,residual_only_oracle,,generation,False,True,,0.10858643054962158,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,residual_only_oracle,,residual_norm,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,residual_only_oracle,,residual_norm,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,residual_only_oracle,,residual_norm,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,residual_only_oracle,,residual_norm,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,residual_only_oracle,,residual_alignment,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,residual_only_oracle,,residual_alignment,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,residual_only_oracle,,residual_alignment,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,residual_only_oracle,,residual_alignment,True,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,residual_only_oracle,,independence,False,True,,0.012271098792552948,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,residual_only_oracle,,independence,False,True,,0.008226738311350346,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,residual_only_oracle,,independence,False,True,,0.005975004285573959,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,residual_only_oracle,,independence,False,True,,0.002445779275149107,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,residual_only_oracle,,bridge,False,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,residual_only_oracle,,bridge,False,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,residual_only_oracle,,bridge,False,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,residual_only_oracle,,bridge,False,True,,0.0,0.0,0.0,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,residual_only_oracle,,norm,False,True,,0.003796915989369154,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,residual_only_oracle,,norm,False,True,,0.03145994618535042,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,residual_only_oracle,,norm,False,True,,0.006790244020521641,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,residual_only_oracle,,norm,False,True,,0.00452989200130105,0.0,0.0,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,independence_only_oracle,,generation,False,True,,0.7576572895050049,0.0,3.791636845562607e-05,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,independence_only_oracle,,generation,False,True,,1.7887097597122192,0.0,7.702051516389474e-05,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,independence_only_oracle,,generation,False,True,,7.050585746765137,0.0,1.3780366316495929e-05,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,independence_only_oracle,,generation,False,True,,4.074392318725586,0.0,9.297281394538004e-06,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,independence_only_oracle,,residual_norm,False,True,,0.0,0.0,3.791636845562607e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,independence_only_oracle,,residual_norm,False,True,,0.0,0.0,7.702051516389474e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,independence_only_oracle,,residual_norm,False,True,,0.0,0.0,1.3780366316495929e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,independence_only_oracle,,residual_norm,False,True,,0.0,0.0,9.297281394538004e-06,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,independence_only_oracle,,residual_alignment,False,True,,0.0,0.0,3.791636845562607e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,independence_only_oracle,,residual_alignment,False,True,,0.0,0.0,7.702051516389474e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,independence_only_oracle,,residual_alignment,False,True,,0.0,0.0,1.3780366316495929e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,independence_only_oracle,,residual_alignment,False,True,,0.0,0.0,9.297281394538004e-06,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,independence_only_oracle,,independence,True,True,,3.791636845562607e-05,3.791636845562607e-05,3.791636845562607e-05,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,independence_only_oracle,,independence,True,True,,7.702051516389474e-05,7.702051516389474e-05,7.702051516389474e-05,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,independence_only_oracle,,independence,True,True,,8.675675417180173e-06,8.675675417180173e-06,1.3780366316495929e-05,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,independence_only_oracle,,independence,True,True,,9.297281394538004e-06,9.297281394538004e-06,9.297281394538004e-06,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,independence_only_oracle,,bridge,True,True,,0.0,0.0,3.791636845562607e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,independence_only_oracle,,bridge,True,True,,0.0,0.0,7.702051516389474e-05,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,independence_only_oracle,,bridge,True,True,,1.98894995264709e-05,1.98894995264709e-05,1.3780366316495929e-05,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,independence_only_oracle,,bridge,True,True,,0.0,0.0,9.297281394538004e-06,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,independence_only_oracle,,norm,False,True,,0.06871286034584045,0.0,3.791636845562607e-05,False,True,False,False
graph_00,industrial_cooling_system,3,node_005,independence_only_oracle,,norm,False,True,,0.12103457003831863,0.0,7.702051516389474e-05,False,True,False,False
graph_00,industrial_cooling_system,3,node_010,independence_only_oracle,,norm,False,True,,0.052854638546705246,0.0,1.3780366316495929e-05,False,True,False,False
graph_00,industrial_cooling_system,3,node_016,independence_only_oracle,,norm,False,True,,0.07101642340421677,0.0,9.297281394538004e-06,False,True,False,False
graph_00,industrial_cooling_system,3,node_003,symmetrized_oracle,,generation,True,True,,0.023966945707798004,0.023966945707798004,0.022043906152248383,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,symmetrized_oracle,,generation,True,True,,0.02932976372539997,0.02932976372539997,0.030012397095561028,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,symmetrized_oracle,,generation,True,True,,0.03204207494854927,0.03204207494854927,0.030153319239616394,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,symmetrized_oracle,,generation,True,True,,0.02491530030965805,0.02491530030965805,0.024139156565070152,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,symmetrized_oracle,,residual_norm,True,True,,0.0,0.0,0.022043906152248383,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,symmetrized_oracle,,residual_norm,True,True,,0.0,0.0,0.030012397095561028,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,symmetrized_oracle,,residual_norm,True,True,,0.0,0.0,0.030153319239616394,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,symmetrized_oracle,,residual_norm,True,True,,0.0,0.0,0.024139156565070152,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,symmetrized_oracle,,residual_alignment,True,True,,0.0,0.0,0.022043906152248383,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,symmetrized_oracle,,residual_alignment,True,True,,0.0,0.0,0.030012397095561028,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,symmetrized_oracle,,residual_alignment,True,True,,0.0,0.0,0.030153319239616394,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,symmetrized_oracle,,residual_alignment,True,True,,0.0,0.0,0.024139156565070152,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,symmetrized_oracle,,independence,True,True,,0.0,0.0,0.022043906152248383,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,symmetrized_oracle,,independence,True,True,,0.0,0.0,0.030012397095561028,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,symmetrized_oracle,,independence,True,True,,0.0,0.0,0.030153319239616394,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,symmetrized_oracle,,independence,True,True,,0.0,0.0,0.024139156565070152,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,symmetrized_oracle,,bridge,True,True,,0.0,0.0,0.022043906152248383,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,symmetrized_oracle,,bridge,True,True,,0.0,0.0,0.030012397095561028,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,symmetrized_oracle,,bridge,True,True,,0.003623564960435033,0.003623564960435033,0.030153319239616394,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,symmetrized_oracle,,bridge,True,True,,0.0,0.0,0.024139156565070152,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,symmetrized_oracle,,norm,True,True,,0.008658644743263721,0.008658644743263721,0.022043906152248383,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,symmetrized_oracle,,norm,True,True,,0.005419581662863493,0.005419581662863493,0.030012397095561028,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,symmetrized_oracle,,norm,True,True,,0.008212730288505554,0.008212730288505554,0.030153319239616394,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,symmetrized_oracle,,norm,True,True,,0.0031645481940358877,0.0031645481940358877,0.024139156565070152,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,markov_blanket_oracle,,generation,True,True,,0.024990053847432137,0.024990053847432137,0.02374996617436409,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,markov_blanket_oracle,,generation,True,True,,0.03034401312470436,0.03034401312470436,0.029697682708501816,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,markov_blanket_oracle,,generation,True,True,,0.04689478874206543,0.04689478874206543,0.04604734107851982,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,markov_blanket_oracle,,generation,True,True,,0.026860125362873077,0.026860125362873077,0.026839248836040497,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,markov_blanket_oracle,,residual_norm,True,True,,0.0,0.0,0.02374996617436409,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,markov_blanket_oracle,,residual_norm,True,True,,0.0,0.0,0.029697682708501816,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,markov_blanket_oracle,,residual_norm,True,True,,0.0,0.0,0.04604734107851982,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,markov_blanket_oracle,,residual_norm,True,True,,0.0,0.0,0.026839248836040497,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,markov_blanket_oracle,,residual_alignment,True,True,,0.0,0.0,0.02374996617436409,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,markov_blanket_oracle,,residual_alignment,True,True,,0.0,0.0,0.029697682708501816,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,markov_blanket_oracle,,residual_alignment,True,True,,0.0,0.0,0.04604734107851982,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,markov_blanket_oracle,,residual_alignment,True,True,,0.0,0.0,0.026839248836040497,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,markov_blanket_oracle,,independence,True,True,,0.0,0.0,0.02374996617436409,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,markov_blanket_oracle,,independence,True,True,,0.0,0.0,0.029697682708501816,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,markov_blanket_oracle,,independence,True,True,,0.0,0.0,0.04604734107851982,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,markov_blanket_oracle,,independence,True,True,,0.0,0.0,0.026839248836040497,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,markov_blanket_oracle,,bridge,True,True,,0.0,0.0,0.02374996617436409,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,markov_blanket_oracle,,bridge,True,True,,0.0,0.0,0.029697682708501816,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,markov_blanket_oracle,,bridge,True,True,,0.0,0.0,0.04604734107851982,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,markov_blanket_oracle,,bridge,True,True,,0.0,0.0,0.026839248836040497,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,markov_blanket_oracle,,norm,True,True,,0.00718419486656785,0.00718419486656785,0.02374996617436409,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,markov_blanket_oracle,,norm,True,True,,0.005686555057764053,0.005686555057764053,0.029697682708501816,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,markov_blanket_oracle,,norm,True,True,,0.007384300231933594,0.007384300231933594,0.04604734107851982,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,markov_blanket_oracle,,norm,True,True,,0.002449754858389497,0.002449754858389497,0.026839248836040497,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,same_module_graph,,generation,True,True,,0.02740621753036976,0.02740621753036976,0.022012868896126747,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,same_module_graph,,generation,True,True,,0.036086149513721466,0.036086149513721466,0.030512021854519844,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,same_module_graph,,generation,True,True,,0.03743182495236397,0.03743182495236397,0.01837923936545849,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,same_module_graph,,generation,True,True,,0.028849711641669273,0.028849711641669273,0.020128339529037476,False,False,False,False
graph_00,industrial_cooling_system,3,node_003,same_module_graph,,residual_norm,True,True,,0.0,0.0,0.022012868896126747,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,same_module_graph,,residual_norm,True,True,,0.0,0.0,0.030512021854519844,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,same_module_graph,,residual_norm,True,True,,0.0,0.0,0.01837923936545849,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,same_module_graph,,residual_norm,True,True,,0.0,0.0,0.020128339529037476,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,same_module_graph,,residual_alignment,True,True,,0.0,0.0,0.022012868896126747,True,True,False,False
graph_00,industrial_cooling_system,3,node_005,same_module_graph,,residual_alignment,True,True,,0.0,0.0,0.030512021854519844,True,True,False,False
graph_00,industrial_cooling_system,3,node_010,same_module_graph,,residual_alignment,True,True,,0.0,0.0,0.01837923936545849,True,True,False,False
graph_00,industrial_cooling_system,3,node_016,same_module_graph,,residual_alignment,True,True,,0.0,0.0,0.020128339529037476,True,True,False,False
graph_00,industrial_cooling_system,3,node_003,same_module_graph,,independence,True,True,,0.013255546800792217,0.013255546800792217,0.022012868896126747,False,False,False,False
graph_00,industrial_cooling_system,3,node_005,same_module_graph,,independence,True,True,,0.011097727343440056,0.011097727343440056,0.030512021854519844,False,False,False,False
graph_00,industrial_cooling_system,3,node_010,same_module_graph,,independence,True,True,,0.02997768297791481,0.02997768297791481,0.01837923936545849,False,False,False,False
graph_00,industrial_cooling_system,3,node_016,same_module_graph,,independence,True,True,,0.018394451588392258,0.018394451588392258,0.020128339529037476,False,False,False,False
