analysis,group,graph_id,world,fold,node_id,comparison,primary_arm,comparator_arm,comparator_instances,metric,primary_value,comparator_value,delta
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,gold_cosine,0.40828455687300036,0.9095472740111428,-0.5012627171381424
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,centered_cosine,-0.043347425283344176,0.05742964840117779,-0.10077707368452196
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,prediction_margin,-0.16806882392393457,-0.027135015776559746,-0.14093380814737483
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,mrr,0.09090909090909091,0.16666666666666666,-0.07575757575757575
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,gold_cosine,0.7872129285639916,0.9095472740111428,-0.12233434544715116
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,centered_cosine,0.2241440399401295,0.05742964840117779,0.1667143915389517
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,prediction_margin,-0.10195259729773765,-0.027135015776559746,-0.0748175815211779
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,mrr,0.25,0.16666666666666666,0.08333333333333334
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,recall_at_5,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,gold_cosine,0.5909808039199621,0.9095472740111428,-0.31856647009118066
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,centered_cosine,0.1684634130481258,0.05742964840117779,0.111033764646948
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,prediction_margin,-0.1362510220783335,-0.027135015776559746,-0.10911600630177376
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,mrr,0.25,0.16666666666666666,0.08333333333333334
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,recall_at_5,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,gold_cosine,0.8504390401257366,0.9095472740111428,-0.0591082338854062
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,centered_cosine,0.036165141071342985,0.05742964840117779,-0.021264507329834807
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,prediction_margin,-0.12453399588654501,-0.027135015776559746,-0.09739898010998527
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,mrr,0.16666666666666666,0.16666666666666666,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_full_oracle,same_module_graph,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,gold_cosine,0.8504390401257366,0.7002764911531545,0.15016254897258208
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,centered_cosine,0.036165141071342985,-0.034732786653163684,0.07089792772450668
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,prediction_margin,-0.12453399588654501,-0.16132655481951802,0.03679255893297301
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,mrr,0.16666666666666666,0.1004890890842903,0.06617757758237636
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,recall_at_5,0.0,0.05,-0.05
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,match_acc,1.0,0.35,0.65
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,gold_cosine,0.8504390401257366,0.9068417091275394,-0.056402669001802797
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,centered_cosine,0.036165141071342985,-0.40893305367020516,0.44509819474154816
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,prediction_margin,-0.12453399588654501,-0.024571766622230262,-0.09996222926431475
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,mrr,0.16666666666666666,0.05,0.11666666666666665
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_uniform,same_module_graph,uniform,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,gold_cosine,0.8504390401257366,0.9087113581826493,-0.058272318056912686
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,centered_cosine,0.036165141071342985,-0.10824410381165557,0.14440924488299856
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,prediction_margin,-0.12453399588654501,-0.02312378372611279,-0.10141021216043222
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,mrr,0.16666666666666666,0.05555555555555555,0.1111111111111111
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,recall_at_5,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_00,industrial_cooling_system,4,node_017,same_module_minus_raw_correlation,same_module_graph,raw_correlation,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,gold_cosine,0.7870518749729799,0.8798473858912276,-0.09279551091824767
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,centered_cosine,0.21711142048226922,0.188199500219841,0.028911920262428226
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,prediction_margin,-0.14613934487063485,-0.11680223298286285,-0.029337111887771994
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,mrr,0.5,0.3333333333333333,0.16666666666666669
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_reversed_full,full_oracle,reversed_full,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,gold_cosine,0.7870518749729799,0.6029651999450589,0.18408667502792098
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,centered_cosine,0.21711142048226922,6.544768713697213e-05,0.21704597279513224
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,prediction_margin,-0.14613934487063485,-0.16197374586074248,0.015834400990107633
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,mrr,0.5,0.19113782051282052,0.3088621794871795
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,recall_at_5,1.0,0.45,0.55
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,match_acc,1.0,0.6,0.4
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_shuffled_full,full_oracle,shuffled_full,20,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,gold_cosine,0.7870518749729799,0.9148260939437814,-0.12777421897080155
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,centered_cosine,0.21711142048226922,-0.6922607870027517,0.909372207485021
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,prediction_margin,-0.14613934487063485,-0.022829128339121874,-0.12331021653151297
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,mrr,0.5,0.05555555555555555,0.4444444444444444
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,recall_at_5,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,match_acc,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_uniform,full_oracle,uniform,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,gold_cosine,0.7870518749729799,0.916721390841607,-0.12966951586862707
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,centered_cosine,0.21711142048226922,0.0033672998352107138,0.2137441206470585
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,prediction_margin,-0.14613934487063485,-0.04547331124012122,-0.10066603363051363
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,mrr,0.5,0.1111111111111111,0.3888888888888889
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,recall_at_5,1.0,0.0,1.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_raw_correlation,full_oracle,raw_correlation,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,gold_cosine,0.7870518749729799,0.8325330921670492,-0.04548121719406928
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,centered_cosine,0.21711142048226922,0.19609546616708876,0.02101595431518047
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,prediction_margin,-0.14613934487063485,-0.13260750158683443,-0.013531843283800415
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,mrr,0.5,0.5,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,full_oracle_minus_generation_only,full_oracle,generation_only_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,gold_cosine,0.1766303451453436,0.7870518749729799,-0.6104215298276363
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,centered_cosine,0.22618331400273517,0.21711142048226922,0.009071893520465946
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,prediction_margin,-0.17289422377141303,-0.14613934487063485,-0.026754878900778184
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,mrr,0.5,0.5,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,oracle_without_generation_minus_full_oracle,oracle_without_generation,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,gold_cosine,0.8318191717054487,0.7870518749729799,0.04476729673246882
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,centered_cosine,0.19473928757582568,0.21711142048226922,-0.022372132906443548
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,prediction_margin,-0.1333684813603514,-0.14613934487063485,0.012770863510283448
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,mrr,0.5,0.5,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,residual_only_minus_full_oracle,residual_only_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,gold_cosine,0.1674869586034962,0.7870518749729799,-0.6195649163694837
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,centered_cosine,0.30596761658654636,0.21711142048226922,0.08885619610427714
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,prediction_margin,-0.159933503954446,-0.14613934487063485,-0.013794159083811153
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,mrr,0.5,0.5,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,independence_only_minus_full_oracle,independence_only_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,gold_cosine,-0.022926297010332154,0.7870518749729799,-0.809978171983312
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,centered_cosine,0.1064710414040468,0.21711142048226922,-0.11064037907822243
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,prediction_margin,-0.13562969056599933,-0.14613934487063485,0.010509654304635518
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,mrr,0.3333333333333333,0.5,-0.16666666666666669
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,symmetrized_minus_full_oracle,symmetrized_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,gold_cosine,-0.40570186667509767,0.7870518749729799,-1.1927537416480776
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,centered_cosine,0.11826863670104087,0.21711142048226922,-0.09884278378122835
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,prediction_margin,-0.1100613846709731,-0.14613934487063485,0.03607796019966175
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,mrr,0.5,0.5,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,markov_blanket_minus_full_oracle,markov_blanket_oracle,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,gold_cosine,0.7897192502835523,0.7870518749729799,0.002667375310572373
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,centered_cosine,0.13177162563469183,0.21711142048226922,-0.0853397948475774
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,prediction_margin,-0.13713238546024875,-0.14613934487063485,0.009006959410386095
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,mrr,0.3333333333333333,0.5,-0.16666666666666669
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,recall_at_1,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,recall_at_5,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,match_acc,1.0,1.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_full_oracle,same_module_graph,full_oracle,1,exact,0.0,0.0,0.0
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,gold_cosine,0.7897192502835523,0.6029651999450589,0.18675405033849335
constraint_decomposition,all_nodes,graph_01,logistics_and_delivery_system,0,node_000,same_module_minus_shuffled_full,same_module_graph,shuffled_full,20,centered_cosine,0.13177162563469183,6.544768713697213e-05,0.13170617794755485
